vehicle_id,company,region,brand,area_name,composite_name,generation_year,generation_sales_name,sales_geo_area,body_type,body_type_sales_name,model_code,version_year,version_sales_name,vehicle_platform,market_segment,type_name,type_code_,door_count,energy_type,steering_position_type,steering_box_type,power_transoutput_type,output_power_kw,output_power_hp,sales_horse_power_hp,capacity,feature_configuration,start_of_production_from,end_of_production_to,start_of_sales_from,end_of_sales_to,emission_standard,gross_vehicle_weight,co2_emission_from_kg,co2_emission_to_kg,power_train_type,drive_type,drive_type_sales_name,catalyst_type,voltage_type,gearbox,engine,brake_type,brake_disc_thickness,brake_outer_diameter,rim_measurement_type,suspension_type,wheel_suspension_type,wheel_count_type,brake_name,brake_system_type,engine_reference,additional_code_engine,engine_sales_name,catalogue_display_code,aspiration_type,aspiration_intercooler,gearbox_reference,additional_code_gearbox,gearbox_sales_name,source_url_1,source_url_2,source_url_3
8WDCZG0_2025,AUDI AG,DE,Audi,A4,A4 Avant  S line 40 TFSI S tronic,2025,,,Avant ,,,,,,,S line 40 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 kW,,,,,,,"2,140 kg",146,167,,Vorderradantrieb,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.engine_compare.8WDA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-502.51.222863.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-502.51.222863.json
8WDCZY0_2025,AUDI AG,DE,Audi,A4,A4 Avant  S line 40 TFSI quattro S tronic,2025,,,Avant ,,,,,,,S line 40 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,150,204,,150 kW,,,,,,,"2,200 kg",150,172,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.engine_compare.8WDA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-502.51.222863.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-502.51.222863.json
8WDCAY0_2025,AUDI AG,DE,Audi,A4,A4 Avant  S line 45 TFSI quattro S tronic,2025,,,Avant ,,,,,,,S line 45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,6 m",,,195,265,,195 kW,,,,,,,"2,195 kg",170,183,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.engine_compare.8WDA7G0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.modelsinfo.mv-502.51.222863.json,https://www.audi.de/de/brand/de/neuwagen/a4/a4-avant.carinfo.mv-502.51.222863.json
8YMADC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine 30 TDI Schaltgetriebe,2025,,,Limousine,,,,,,,30 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 kW,,,,,,,"1,905 kg",115,123,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMANC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine 30 TFSI Schaltgetriebe,2025,,,Limousine,,,,,,,30 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 kW,,,,,,,"1,830 kg",123,132,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMANG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine 30 TFSI S tronic,2025,,,Limousine,,,,,,,30 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 kW,,,,,,,"1,865 kg",118,127,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMARG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine 35 TDI S tronic,2025,,,Limousine,,,,,,,35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 kW,,,,,,,"1,960 kg",125,136,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMAYC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine 35 TFSI Schaltgetriebe,2025,,,Limousine,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 kW,,,,,,,"1,845 kg",124,135,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMAYG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine 35 TFSI S tronic,2025,,,Limousine,,,,,,,35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 kW,,,,,,,"1,880 kg",118,128,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMBDC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine advanced 30 TDI Schaltgetriebe,2025,,,Limousine,,,,,,,advanced 30 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 kW,,,,,,,"1,905 kg",115,123,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMBNC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine advanced 30 TFSI Schaltgetriebe,2025,,,Limousine,,,,,,,advanced 30 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 kW,,,,,,,"1,830 kg",123,132,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMBNG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine advanced 30 TFSI S tronic,2025,,,Limousine,,,,,,,advanced 30 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 kW,,,,,,,"1,865 kg",118,127,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMBRG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine advanced 35 TDI S tronic,2025,,,Limousine,,,,,,,advanced 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 kW,,,,,,,"1,960 kg",125,136,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMBYC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine advanced 35 TFSI Schaltgetriebe,2025,,,Limousine,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 kW,,,,,,,"1,845 kg",125,135,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMBYG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine advanced 35 TFSI S tronic,2025,,,Limousine,,,,,,,advanced 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 kW,,,,,,,"1,880 kg",118,128,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMCDC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line 30 TDI Schaltgetriebe,2025,,,Limousine,,,,,,,S line 30 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 kW,,,,,,,"1,905 kg",116,124,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMCNC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line 30 TFSI Schaltgetriebe,2025,,,Limousine,,,,,,,S line 30 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 kW,,,,,,,"1,830 kg",124,133,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMCNG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line 30 TFSI S tronic,2025,,,Limousine,,,,,,,S line 30 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,85,116,,85 kW,,,,,,,"1,865 kg",119,128,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMCRG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line 35 TDI S tronic,2025,,,Limousine,,,,,,,S line 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 kW,,,,,,,"1,960 kg",126,137,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung,,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMCYC1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line 35 TFSI Schaltgetriebe,2025,,,Limousine,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 kW,,,,,,,"1,845 kg",126,136,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,6-Gang-Handschaltgetriebe,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
8YMCYG1_2025,AUDI AG,DE,Audi,A3,A3 Limousine S line TFSI S tronic,2025,,,Limousine,,,,,,,S line 35 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,1 m",,,110,150,,110 kW,,,,,,,"1,880 kg",119,129,,Vorderradantrieb,,,,,,"Diagonal-2-Kreis Bremssystem mit ESC/ABS/EBV, Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Faustsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.engine_compare.8YMAYG1_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.modelsinfo.mv-502.21.517600.json,https://www.audi.de/de/brand/de/neuwagen/a3/a3-limousine.carinfo.mv-502.21.517600.json
4MT0230_2025,AUDI AG,DE,Audi,Q8 SUV TFSI,Q8 SUV TFSI e 55 TFSI e quattro tiptronic,2025,,,e,,,,,,,55 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,290,394,,290 kW,,,,,,,"3,110 kg",,,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/q8/q8-suv-tfsi-e.engine_compare.4MT0230_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q8/q8-suv-tfsi-e.modelsinfo.mv-502.91.194177.json,https://www.audi.de/de/brand/de/neuwagen/q8/q8-suv-tfsi-e.carinfo.mv-502.91.194177.json
4MT0P30_2025,AUDI AG,DE,Audi,Q8 SUV TFSI,Q8 SUV TFSI e 60 TFSI e quattro tiptronic,2025,,,e,,,,,,,60 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 13,3 m",,,360,490,,360 kW,,,,,,,"3,110 kg",,,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/q8/q8-suv-tfsi-e.engine_compare.4MT0230_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q8/q8-suv-tfsi-e.modelsinfo.mv-502.91.194177.json,https://www.audi.de/de/brand/de/neuwagen/q8/q8-suv-tfsi-e.carinfo.mv-502.91.194177.json
FYTB9Y0_2025,AUDI AG,DE,Audi,Q5,Q5 Sportback TFSI e advanced 50 TFSI e quattro S tronic,2025,,,Sportback TFSI e,,,,,,,advanced 50 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,220,299,,220 kW,,,,,,,"2,660 kg",,,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.engine_compare.FYTB9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.modelsinfo.mv-502.24.297532.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.carinfo.mv-502.24.297532.json
