vehicle_id,company,region,brand,area_name,composite_name,generation_year,generation_sales_name,sales_geo_area,body_type,body_type_sales_name,model_code,version_year,version_sales_name,vehicle_platform,market_segment,type_name,type_code_,door_count,energy_type,steering_position_type,steering_box_type,power_transoutput_type,output_power_kw,output_power_hp,sales_horse_power_hp,capacity,feature_configuration,start_of_production_from,end_of_production_to,start_of_sales_from,end_of_sales_to,emission_standard,seat_count,gross_vehicle_weight,co2_emission_from_kg,co2_emission_to_kg,power_train_type,drive_type,drive_type_sales_name,catalyst_type,voltage_type,gearbox,engine,brake_type,brake_disc_thickness,brake_outer_diameter,rim_measurement_type,suspension_type,wheel_suspension_type,wheel_count_type,brake_name,brake_system_type,engine_reference,additional_code_engine,engine_sales_name,catalogue_display_code,aspiration_type,aspiration_intercooler,gearbox_reference,additional_code_gearbox,gearbox_sales_name,source_url_1,source_url_2,source_url_3
4A2CLA0_2025,AUDI AG,DE,Audi,A6,A6 Limousine S line 50 TDI quattro tiptronic,2025,,,Limousine,,,,,,,S line 50 TDI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,210,286,,210 ,,,,,,,,"2,510",165,181,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine.engine_compare.4A2BDG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine.modelsinfo.mv-552.85.886124.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine.carinfo.mv-552.85.886124.json
4A2C2Y1_2025,AUDI AG,DE,Audi,A6,A6 Limousine S line 55 TFSI quattro S tronic,2025,,,Limousine,,,,,,,S line 55 TFSI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,250,340,,250 ,,,,,,,,"2,400",179,199,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine.engine_compare.4A2BDG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine.modelsinfo.mv-552.85.886124.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine.carinfo.mv-552.85.886124.json
4MQAB20_2025,AUDI AG,DE,Audi,Q7,Q7 SUV 45 TDI quattro tiptronic,2025,,,SUV,,,,,,,45 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,170,231,,170 ,,,,,,,,"5-Sitzer: 2,850 ; 7-Sitzer: 3,000",204,220,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.engine_compare.4MQAB20_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.modelsinfo.mv-552.86.960548.json,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.carinfo.mv-552.86.960548.json
4MQAN20_2025,AUDI AG,DE,Audi,Q7,Q7 SUV 50 TDI quattro tiptronic,2025,,,SUV,,,,,,,50 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,210,286,,210 ,,,,,,,,"5-Sitzer: 2,850 ; 7-Sitzer: 3,000",204,220,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.engine_compare.4MQAB20_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.modelsinfo.mv-552.86.960548.json,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.carinfo.mv-552.86.960548.json
4MQAX20_2025,AUDI AG,DE,Audi,Q7,Q7 SUV 55 TFSI quattro tiptronic,2025,,,SUV,,,,,,,55 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,250,340,,250 ,,,,,,,,"5-Sitzer: 2,830 ; 7-Sitzer: 2,985",228,250,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet, hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.engine_compare.4MQAB20_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.modelsinfo.mv-552.86.960548.json,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.carinfo.mv-552.86.960548.json
4MQCB20_2025,AUDI AG,DE,Audi,Q7,Q7 SUV S line 45 TDI quattro tiptronic,2025,,,SUV,,,,,,,S line 45 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,170,231,,170 ,,,,,,,,"5-Sitzer: 2,850 ; 7-Sitzer: 3,000",204,220,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.engine_compare.4MQAB20_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.modelsinfo.mv-552.86.960548.json,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.carinfo.mv-552.86.960548.json
4MQCN20_2025,AUDI AG,DE,Audi,Q7,Q7 SUV S line 50 TDI quattro tiptronic,2025,,,SUV,,,,,,,S line 50 TDI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,210,286,,210 ,,,,,,,,"5-Sitzer: 2,850 ; 7-Sitzer: 3,000",204,220,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.engine_compare.4MQAB20_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.modelsinfo.mv-552.86.960548.json,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.carinfo.mv-552.86.960548.json
4MQCX20_2025,AUDI AG,DE,Audi,Q7,Q7 SUV S line 55 TFSI quattro tiptronic,2025,,,SUV,,,,,,,S line 55 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,5 m",,,250,340,,250 ,,,,,,,,"5-Sitzer: 2,830 ; 7-Sitzer: 2,985",229,250,,Permanenter Allradantrieb quattro mit selbstsperrendem Mittendifferenzial,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet, hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,8-Gang tiptronic,,,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.engine_compare.4MQAB20_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.modelsinfo.mv-552.86.960548.json,https://www.audi.de/de/brand/de/neuwagen/q7/q7-suv.carinfo.mv-552.86.960548.json
4A2BMY0_2025,AUDI AG,DE,Audi,A6,A6 Limousine TFSI e advanced 50 TFSI e quattro S tronic,2025,,,Limousine TFSI e,,,,,,,advanced 50 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,220,299,,220 ,,,,,,,,"2,610",24,36,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.engine_compare.4A2BMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.modelsinfo.mv-552.29.921936.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.carinfo.mv-552.29.921936.json
4A2CMY0_2025,AUDI AG,DE,Audi,A6,A6 Limousine TFSI e S line 50 TFSI e quattro S tronic,2025,,,Limousine TFSI e,,,,,,,S line 50 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,220,299,,220 ,,,,,,,,"2,610",24,35,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.engine_compare.4A2BMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.modelsinfo.mv-552.29.921936.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.carinfo.mv-552.29.921936.json
4A2CNY0_2025,AUDI AG,DE,Audi,A6,A6 Limousine TFSI e S line 55 TFSI e quattro S tronic,2025,,,Limousine TFSI e,,,,,,,S line 55 TFSI e quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,270,367,,270 ,,,,,,,,"2,610",27,35,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminum-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.engine_compare.4A2BMY0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.modelsinfo.mv-552.29.921936.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-limousine-tfsi-e.carinfo.mv-552.29.921936.json
FYTB9Y0_2025,AUDI AG,DE,Audi,Q5,Q5 Sportback TFSI e advanced 50 TFSI e quattro S tronic,2025,,,Sportback TFSI e,,,,,,,advanced 50 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,220,299,,220 ,,,,,,,,"2,660",35,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.engine_compare.FYTB9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.modelsinfo.mv-552.39.116014.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.carinfo.mv-552.39.116014.json
FYTC9Y0_2025,AUDI AG,DE,Audi,Q5,Q5 Sportback TFSI e S line 50 TFSI e quattro S tronic,2025,,,Sportback TFSI e,,,,,,,S line 50 TFSI e quattro,,,,,,,220,299,,220 ,,,,,,,,"2,660",36,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.engine_compare.FYTB9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.modelsinfo.mv-552.39.116014.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.carinfo.mv-552.39.116014.json
FYTC9Y0GB1IT3KA2PXCY4O4A34I34L66XK7UG9ZE_2025,AUDI AG,DE,Audi,Q5,Q5 Sportback TFSI e S line business 50 TFSI e quattro S tronic,2025,,,Sportback TFSI e,,,,,,,S line business 50 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,220,299,,220 ,,,,,,,,"2,660",36,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.engine_compare.FYTB9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.modelsinfo.mv-552.39.116014.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.carinfo.mv-552.39.116014.json
FYTC1Y0_2025,AUDI AG,DE,Audi,Q5,Q5 Sportback TFSI e S line 55 TFSI e quattro S tronic,2025,,,Sportback TFSI e,,,,,,,S line 55 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,270,367,,270 ,,,,,,,,"2,660",36,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.engine_compare.FYTB9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.modelsinfo.mv-552.39.116014.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.carinfo.mv-552.39.116014.json
FYTC1Y0GB1IT3KA2PXCY4O4A34L66XK7UG9ZE_2025,AUDI AG,DE,Audi,Q5,Q5 Sportback TFSI e S line business 55 TFSI e quattro S tronic,2025,,,Sportback TFSI e,,,,,,,S line business 55 TFSI e quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 11,8 m",,,270,367,,270 ,,,,,,,,"2,660",36,42,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis-Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; elektromechanischer Bremskraftverstärker mit aktivem Speicher; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor/Elektromotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.engine_compare.FYTB9Y0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.modelsinfo.mv-552.39.116014.json,https://www.audi.de/de/brand/de/neuwagen/q5/q5-sportback-tfsi-e.carinfo.mv-552.39.116014.json
4A5BDG0_2025,AUDI AG,DE,Audi,A6,A6 Avant advanced 35 TDI S tronic,2025,,,Avant,,,,,,,advanced 35 TDI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,120,163,,120 ,,,,,,,,"2,330",139,160,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5BDG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-552.29.519980.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-552.29.519980.json
4A5BIG0_2025,AUDI AG,DE,Audi,A6,A6 Avant advanced 40 TDI S tronic,2025,,,Avant,,,,,,,advanced 40 TDI,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,150,204,,150 ,,,,,,,,"2,330",141,162,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5BDG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-552.29.519980.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-552.29.519980.json
4A5BIY0_2025,AUDI AG,DE,Audi,A6,A6 Avant advanced 40 TDI quattro S tronic,2025,,,Avant,,,,,,,advanced 40 TDI quattro,,,,Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung,,,150,204,,150 ,,,,,,,,"2,425",146,167,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse",,,,,,,,,"Reihen-4-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5BDG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-552.29.519980.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-552.29.519980.json
4A5BJY0_2025,AUDI AG,DE,Audi,A6,A6 Avant advanced 45 TDI quattro S tronic,2025,,,Avant,,,,,,,advanced 45 TDI quattro,,,,"Elektromechanische Progressivlenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,180,245,,180 ,,,,,,,,"2,550",167,186,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"V6-Zylinder-Dieselmotor mit Common-Rail-Einspritzsystem und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5BDG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-552.29.519980.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-552.29.519980.json
4A5B3G0_2025,AUDI AG,DE,Audi,A6,A6 Avant advanced 45 TFSI S tronic,2025,,,Avant,,,,,,,advanced 45 TFSI,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,195,265,,195 ,,,,,,,,"2,320",165,187,,Vorderradantrieb,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5BDG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-552.29.519980.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-552.29.519980.json
4A5B3Y0_2025,AUDI AG,DE,Audi,A6,A6 Avant advanced 45 TFSI quattro S tronic,2025,,,Avant,,,,,,,advanced 45 TFSI quattro,,,,"Elektromechanische Lenkung mit geschwindigkeitsabhängiger Servounterstützung; Wendekreis ca. 12,1 m",,,195,265,,195 ,,,,,,,,"2,405",172,193,,Allradantrieb quattro mit ultra-Technologie,,,,,,"2-Kreis Bremssystem mit Schwarz/Weiß-Aufteilung für VA/HA; ESC/ABS/EBV; Bremskraftverstärker, hydraulischer Bremsassistent; vorn: Aluminium-Festsattel, Bremsscheibe innenbelüftet; hinten: Faustsattel mit integrierter elektr. Parkbremse, Bremsscheibe innenbelüftet",,,,,,,,,"Reihen-4-Zylinder-Ottomotor mit Direkteinspritzung, Lambda-Regelung, Klopfregelung und Abgasturboaufladung, Mild Hybrid Electric Vehicle (MHEV)",,,,,,7-Gang S tronic,,,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.engine_compare.4A5BDG0_2025.techdata.html,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.modelsinfo.mv-552.29.519980.json,https://www.audi.de/de/brand/de/neuwagen/a6/a6-avant.carinfo.mv-552.29.519980.json
